,target,prediction,class_0_prob,class_1_prob,gender
38469,0,0,0.9854872014600701,0.014512798539929974,Female
27186,0,0,0.9987829636289126,0.0012170363710874233,Male
37013,0,0,0.8302804700203011,0.16971952997969889,Female
27133,0,0,0.8650286046718296,0.13497139532817037,Female
26036,0,0,0.9953122669554388,0.004687733044561172,Male
16264,1,1,0.25821998630548537,0.7417800136945146,Male
25624,0,0,0.7537274526268967,0.2462725473731033,Male
41268,0,0,0.9693098617189556,0.03069013828104436,Male
17311,0,0,0.9973104452654613,0.002689554734538681,Male
36388,0,1,0.33612820631022355,0.6638717936897764,Male
33802,1,1,0.28493178466563307,0.7150682153343669,Female
7841,0,0,0.9671874111542896,0.03281258884571035,Female
33265,0,0,0.9967946051197315,0.0032053948802685367,Female
31063,0,0,0.9647860914879132,0.03521390851208681,Male
41823,0,0,0.9951925703632716,0.004807429636728372,Female
20391,1,0,0.6697600542185531,0.3302399457814469,Male
30037,0,0,0.8734968676932265,0.12650313230677343,Male
15631,1,0,0.6589707284602853,0.3410292715397148,Male
25539,0,0,0.9722683695057431,0.02773163049425688,Male
37994,0,0,0.9850379559640601,0.014962044035939977,Female
3653,0,0,0.9795191943612798,0.02048080563872028,Male
10423,0,1,0.33393245504801805,0.666067544951982,Male
43854,0,0,0.9890027461728373,0.010997253827162698,Male
12680,1,0,0.5124282749655825,0.4875717250344175,Male
25458,0,0,0.8595157388920576,0.14048426110794243,Female
26633,0,0,0.9751482957513121,0.024851704248687843,Female
13643,0,0,0.984539196475088,0.015460803524911975,Male
46331,0,0,0.9909128681462462,0.00908713185375377,Male
27836,0,0,0.9397194719114231,0.06028052808857686,Male
27576,0,0,0.9770906043699153,0.022909395630084654,Female
41678,1,0,0.8437611766667112,0.1562388233332888,Male
48597,0,0,0.5924785169111969,0.4075214830888031,Male
16307,0,0,0.6355757428291218,0.3644242571708783,Male
48610,0,0,0.9393751894354647,0.06062481056453533,Male
41201,0,0,0.9126580951232425,0.08734190487675754,Female
48398,0,0,0.8597970620851673,0.1402029379148327,Male
11636,0,0,0.9005676901610302,0.09943230983896978,Female
33900,0,0,0.9337056836171199,0.06629431638288004,Male
39667,0,0,0.9918055399858794,0.008194460014120606,Male
30520,0,0,0.9973751702253205,0.002624829774679449,Female
5865,0,0,0.9473482150702701,0.052651784929729925,Female
9058,0,0,0.9778973434005623,0.02210265659943764,Female
13268,0,0,0.9883267067049262,0.011673293295073788,Female
11546,0,0,0.9601237119905833,0.03987628800941663,Male
46889,0,0,0.9809782513435359,0.01902174865646411,Female
13370,1,1,0.045189827111771996,0.954810172888228,Female
9538,0,0,0.7150775633255892,0.2849224366744107,Male
29350,0,0,0.9930510687612824,0.006948931238717615,Female
20383,0,0,0.8941404143712268,0.10585958562877322,Female
32110,0,0,0.9255994578776476,0.07440054212235234,Male
30536,1,1,0.08058190743549842,0.9194180925645016,Male
18191,0,0,0.9891825566150559,0.010817443384944026,Female
10803,0,0,0.9888080342412602,0.011191965758739793,Male
7122,0,0,0.9459032131463313,0.05409678685366871,Male
44348,0,0,0.9885644658285666,0.011435534171433432,Female
8853,0,0,0.9883423342327651,0.011657665767234928,Female
5843,0,0,0.9995107972095051,0.0004892027904948615,Male
27104,0,0,0.9942417045620563,0.005758295437943683,Female
18503,0,0,0.9680309895090944,0.03196901049090559,Female
45059,1,1,0.2816006894091908,0.7183993105908092,Male
23020,0,0,0.7585355412674317,0.24146445873256833,Male
23406,0,0,0.7725723438619955,0.22742765613800456,Male
3253,0,0,0.9806161377721458,0.019383862227854168,Male
17112,0,0,0.7739152677560435,0.22608473224395656,Female
48029,0,0,0.9610474045072828,0.03895259549271728,Female
36029,0,0,0.9026631787343921,0.09733682126560791,Female
5564,0,1,0.34675561680234257,0.6532443831976574,Male
30360,0,0,0.9904512935286524,0.009548706471347592,Male
21622,0,0,0.5476079576282956,0.4523920423717044,Male
24304,0,0,0.6651343277116656,0.3348656722883344,Male
40871,0,0,0.9553539918879494,0.0446460081120506,Female
10342,1,1,0.4193942164218277,0.5806057835781723,Male
39628,0,0,0.9186787400675058,0.08132125993249421,Female
11429,0,0,0.6896741273411423,0.3103258726588577,Male
20082,0,0,0.5586258041304357,0.4413741958695643,Male
42865,0,0,0.9824944731351033,0.017505526864896686,Male
40393,0,0,0.9864470497578075,0.013552950242192486,Male
8393,1,1,0.11319967714597612,0.8868003228540239,Male
6705,0,0,0.9639366890288291,0.036063310971170895,Male
20078,0,0,0.9910067944255786,0.008993205574421455,Female
45538,1,1,0.48363635106400005,0.516363648936,Female
38673,0,0,0.9970700870609547,0.002929912939045359,Female
1175,1,0,0.7702758372405422,0.22972416275945784,Male
31370,1,1,0.0050208397527024,0.9949791602472976,Male
28418,0,0,0.9565702786858249,0.04342972131417514,Male
6684,0,0,0.9656061620594938,0.03439383794050616,Male
6179,1,0,0.6509369075224805,0.3490630924775195,Male
1003,0,0,0.9697741624775599,0.030225837522440104,Female
29981,1,1,0.02589432114555812,0.9741056788544419,Male
30338,0,1,0.26209495654313986,0.7379050434568601,Male
43604,0,0,0.9425170384391718,0.057482961560828195,Female
33592,1,0,0.5030882720233366,0.4969117279766634,Male
5525,0,0,0.9237761147208233,0.0762238852791767,Female
44161,0,0,0.9924769280772137,0.007523071922786297,Male
14740,0,0,0.9967891951515534,0.0032108048484466405,Female
14475,0,0,0.9985847733550207,0.0014152266449793361,Female
4817,0,0,0.9286511476805862,0.07134885231941376,Female
5553,0,0,0.9970964094243633,0.00290359057563669,Male
36869,0,0,0.974951531860167,0.02504846813983301,Male
34309,1,0,0.812035600135917,0.18796439986408298,Male
20410,0,0,0.9847708928515695,0.015229107148430494,Male
43734,0,0,0.6173521523556812,0.3826478476443188,Male
41036,0,0,0.9677216896216732,0.032278310378326805,Male
42113,0,0,0.9155924665202191,0.08440753347978092,Male
31680,1,0,0.5858316450383634,0.4141683549616367,Male
21298,0,0,0.5695386253144853,0.4304613746855147,Female
19176,0,0,0.9783507026963687,0.021649297303631326,Female
27809,0,1,0.2442294141639234,0.7557705858360766,Male
8647,0,0,0.9782402201958678,0.021759779804132285,Female
44389,0,0,0.8183086008574625,0.1816913991425375,Male
39517,1,1,0.2393800280955446,0.7606199719044554,Male
15030,0,0,0.9888286030544244,0.01117139694557553,Male
31522,0,0,0.8939570967420379,0.10604290325796205,Female
29812,0,0,0.8545160791412372,0.14548392085876277,Female
31456,1,1,0.26052238482321854,0.7394776151767815,Male
20214,0,0,0.9906459956458576,0.009354004354142326,Female
28556,0,0,0.6936889117091313,0.3063110882908687,Male
43955,0,0,0.997120500209047,0.002879499790953003,Male
31493,0,0,0.9882047680221865,0.011795231977813526,Male
45352,0,0,0.9847516547523979,0.015248345247602133,Male
6178,0,0,0.9221516739677442,0.07784832603225575,Male
35971,0,0,0.8234014440304935,0.1765985559695064,Female
25315,1,1,0.45428744455521997,0.54571255544478,Male
13174,0,0,0.6680128618853216,0.33198713811467845,Male
18685,0,0,0.99067703616764,0.009322963832359981,Male
27778,0,0,0.9713890215319159,0.028610978468084164,Male
4669,1,1,0.3586392602383013,0.6413607397616987,Male
476,0,0,0.9990254259770203,0.0009745740229797637,Male
25283,1,1,0.42818591739541245,0.5718140826045875,Male
5645,0,0,0.9906825769786635,0.009317423021336571,Female
7918,0,0,0.82780741699197,0.17219258300803003,Male
43375,0,1,0.33917418046693515,0.6608258195330649,Male
15142,0,0,0.904438837337445,0.09556116266255497,Male
32382,0,0,0.9808589772559569,0.019141022744043085,Female
13413,0,1,0.35008832691745373,0.6499116730825463,Male
1941,0,0,0.7960794546278152,0.20392054537218482,Male
42106,0,0,0.9351613204208147,0.06483867957918532,Female
9694,0,0,0.9957057825138649,0.004294217486135081,Male
25690,0,0,0.9606596960172571,0.03934030398274288,Male
14384,1,1,0.3819578770032208,0.6180421229967792,Male
41759,0,0,0.6934557494449355,0.3065442505550645,Male
48118,0,0,0.8640804175462892,0.13591958245371083,Male
16718,0,0,0.9944543161960614,0.005545683803938567,Male
30327,0,0,0.9965914990375982,0.003408500962401767,Female
22802,0,0,0.7604881177696697,0.2395118822303303,Male
29449,0,0,0.9971820503562899,0.002817949643710058,Female
41670,0,0,0.874118358386855,0.12588164161314497,Male
24246,0,0,0.9760518483570605,0.02394815164293955,Female
26115,0,0,0.8891162539580238,0.11088374604197614,Female
16810,1,1,0.4996033720093621,0.5003966279906379,Female
46421,0,0,0.9058631431123654,0.09413685688763461,Male
44646,1,0,0.5741430357118519,0.4258569642881481,Male
22910,1,1,0.34488524275154564,0.6551147572484544,Female
30074,0,0,0.9922204550170405,0.007779544982959549,Female
31124,0,0,0.9960180834648512,0.0039819165351488005,Female
27351,0,0,0.9239526471880786,0.07604735281192146,Female
41718,0,0,0.97976949606312,0.020230503936879925,Male
25617,0,0,0.8204451344133026,0.17955486558669748,Female
14074,0,0,0.9182097531560773,0.08179024684392272,Male
3986,0,0,0.9821433585206365,0.0178566414793635,Female
18200,0,0,0.9745036932738819,0.02549630672611814,Male
1901,0,0,0.9973697436337767,0.0026302563662232454,Female
41379,0,0,0.8072737134507839,0.19272628654921609,Male
36195,0,0,0.9971875718759516,0.0028124281240483277,Female
33331,0,0,0.9983392336406095,0.0016607663593904596,Female
12004,1,1,0.2674113845573953,0.7325886154426047,Male
20496,0,0,0.7299837026520014,0.2700162973479986,Male
7289,0,0,0.9910292872108222,0.008970712789177882,Male
26937,0,0,0.6171793190607507,0.38282068093924926,Male
31662,0,0,0.9773016944580323,0.022698305541967695,Female
45846,0,0,0.9958640791483083,0.00413592085169168,Female
33296,0,0,0.732411497386185,0.26758850261381495,Male
8858,0,1,0.38230876331715946,0.6176912366828405,Male
41389,0,0,0.6720062982566735,0.3279937017433266,Male
35078,1,0,0.573296082661721,0.426703917338279,Male
1114,0,0,0.9960567795794609,0.003943220420539047,Female
37273,0,0,0.9716265649656731,0.028373435034326867,Male
454,1,0,0.7325991986742048,0.26740080132579525,Female
19235,0,0,0.987808151667775,0.012191848332224926,Female
42123,0,1,0.2066077134654254,0.7933922865345746,Male
40682,0,0,0.8841454949968164,0.11585450500318359,Male
12671,0,0,0.9970922402615954,0.002907759738404624,Male
42684,0,0,0.9830796927239297,0.016920307276070277,Male
5070,0,0,0.9919392773067672,0.00806072269323278,Male
34110,0,0,0.9983843715207477,0.00161562847925235,Female
37242,0,0,0.995204732542654,0.004795267457346094,Female
41738,0,0,0.7670644848734117,0.23293551512658828,Male
9273,1,1,0.3444307851948415,0.6555692148051585,Male
34458,0,0,0.9971323850793614,0.002867614920638612,Male
19785,0,0,0.9622443170450073,0.03775568295499268,Male
30588,0,0,0.8712672755084266,0.12873272449157339,Female
39141,0,0,0.8417735514287471,0.15822644857125287,Male
35220,0,0,0.8631205598115195,0.13687944018848058,Male
43601,0,0,0.9967512038795644,0.0032487961204356584,Male
39036,0,0,0.9569953791844349,0.04300462081556511,Male
3290,1,0,0.9805697507856675,0.019430249214332437,Female
2996,0,0,0.7917391349705392,0.20826086502946087,Male
32203,1,1,0.0014467156802301373,0.9985532843197699,Male
30878,0,0,0.9518310248407951,0.04816897515920491,Female
20763,0,0,0.8984669168961036,0.10153308310389646,Male
44220,1,1,0.29896869751177946,0.7010313024882205,Male
7947,0,0,0.9979309834060353,0.0020690165939647666,Male
12514,0,0,0.9775191493412805,0.022480850658719524,Female
6262,0,0,0.9975116161815947,0.002488383818405371,Male
3617,0,0,0.987381274130482,0.012618725869518002,Male
30278,0,0,0.9895175104599251,0.0104824895400749,Female
43490,0,0,0.9848593435790775,0.015140656420922579,Male
44698,0,0,0.9916220903934301,0.00837790960656993,Female
48448,0,0,0.821232878413599,0.17876712158640093,Male
17819,0,0,0.9108929203623622,0.08910707963763777,Female
10926,0,0,0.7710769354228152,0.22892306457718484,Male
39984,0,1,0.4323460648918287,0.5676539351081713,Male
36139,0,0,0.9117317521884135,0.08826824781158644,Male
24774,0,0,0.9782998893794589,0.02170011062054115,Female
13094,0,0,0.9499171010909404,0.05008289890905965,Female
20201,1,0,0.6076145279520871,0.39238547204791285,Male
8140,0,0,0.991948945236638,0.008051054763362018,Female
5504,0,0,0.9182411258712184,0.08175887412878156,Female
39701,0,1,0.4650129562729324,0.5349870437270676,Male
47895,0,0,0.8528902636058138,0.14710973639418626,Male
33286,0,0,0.9251839642665167,0.07481603573348332,Male
28340,0,0,0.7507522597599013,0.24924774024009866,Male
44174,0,0,0.7630904293325455,0.23690957066745458,Male
30603,0,0,0.714731856880324,0.285268143119676,Male
2531,0,0,0.9964731128058251,0.0035268871941748843,Female
8677,0,0,0.8345755355206069,0.1654244644793931,Male
28052,0,0,0.9956392476676208,0.004360752332379173,Female
23948,0,0,0.9424636475198693,0.05753635248013064,Female
850,1,0,0.7447688666488129,0.2552311333511871,Female
26185,0,1,0.10511779681281264,0.8948822031871874,Female
1811,1,1,0.07251877221431813,0.9274812277856819,Male
5260,0,0,0.9976291022364591,0.0023708977635409864,Female
5377,1,0,0.7755422123540403,0.22445778764595967,Female
23933,0,0,0.9380877894900156,0.061912210509984446,Female
5994,0,0,0.8240587442431223,0.1759412557568777,Male
10126,0,0,0.983924500880837,0.016075499119162905,Male
31101,0,0,0.9951822906886083,0.004817709311391639,Male
8248,0,0,0.8706676664106134,0.12933233358938653,Male
5733,0,0,0.6363013723106892,0.36369862768931077,Male
48801,1,1,0.04717488723570351,0.9528251127642965,Male
23558,0,1,0.3604792879116655,0.6395207120883345,Male
30287,0,0,0.6986271072662185,0.3013728927337815,Male
13505,1,1,0.00035980640430099964,0.999640193595699,Male
5921,0,0,0.9958927561809117,0.004107243819088289,Female
1655,1,1,0.004212169269326105,0.9957878307306739,Male
29869,0,0,0.9882927944441124,0.011707205555887506,Female
6954,1,1,0.34095418345412154,0.6590458165458785,Male
41394,0,0,0.9948572127705968,0.005142787229403212,Male
21433,1,0,0.5502522602316817,0.44974773976831833,Male
13671,0,0,0.9739136077799848,0.02608639222001518,Female
29534,0,0,0.8629150926768225,0.13708490732317746,Female
32109,1,1,0.2801442169706454,0.7198557830293546,Male
41016,0,0,0.996454907140315,0.0035450928596849254,Female
27629,0,1,0.3801614990122648,0.6198385009877352,Female
36873,0,0,0.9961610706828465,0.00383892931715347,Male
4740,1,0,0.8681380275491672,0.13186197245083278,Male
28119,0,0,0.8744762298986888,0.12552377010131116,Female
40845,0,0,0.928751007587673,0.07124899241232695,Female
4362,0,0,0.9863747559437884,0.013625244056211608,Female
39316,0,0,0.9968904006192038,0.003109599380796284,Female
26480,0,0,0.9921767103133193,0.00782328968668072,Male
13700,0,0,0.9105255004395891,0.08947449956041091,Female
46598,0,0,0.9757156492459548,0.024284350754045256,Female
27754,0,0,0.8353859381198656,0.1646140618801344,Male
26529,0,0,0.9962674133637611,0.00373258663623884,Male
39249,0,0,0.9875200197284976,0.012479980271502425,Male
48689,0,0,0.8401903609826168,0.1598096390173832,Male
35134,0,0,0.9765336293846849,0.02346637061531504,Male
31571,0,0,0.9459393918335627,0.05406060816643732,Female
5089,0,1,0.465336352250434,0.534663647749566,Male
22425,0,0,0.9866184622320333,0.013381537767966741,Female
33026,0,0,0.993338071355126,0.006661928644874033,Male
47432,0,0,0.9722116766576037,0.02778832334239631,Male
45982,1,1,0.003361463017545696,0.9966385369824543,Male
29785,0,0,0.9889334867639034,0.011066513236096672,Female
21454,0,0,0.9660534176383441,0.03394658236165597,Female
26560,1,1,0.30976463335701876,0.6902353666429812,Male
44926,0,0,0.9770960473481328,0.02290395265186715,Male
12947,0,0,0.9805207397949818,0.019479260205018264,Male
25891,0,0,0.996319199806826,0.0036808001931739934,Male
19926,0,0,0.9217261453880996,0.0782738546119004,Male
7112,0,1,0.16767520162401772,0.8323247983759823,Female
43921,0,0,0.9686093152455604,0.03139068475443959,Male
46491,1,1,0.3105257942184704,0.6894742057815296,Male
501,0,0,0.6887285403601249,0.3112714596398752,Male
43262,0,0,0.7902330504242913,0.20976694957570874,Male
45837,1,1,0.44546617466391847,0.5545338253360815,Male
6308,0,0,0.8643264670833535,0.13567353291664647,Male
27673,0,0,0.9932807462887531,0.006719253711246975,Female
12364,0,0,0.8293327142103747,0.17066728578962534,Male
44497,0,0,0.9382215614337981,0.0617784385662019,Male
6687,0,0,0.9651977896010389,0.03480221039896111,Female
41631,0,0,0.9556420746359096,0.04435792536409039,Female
42522,0,0,0.9875769157405279,0.012423084259472153,Female
12358,0,0,0.9936718645324671,0.0063281354675328565,Female
17018,1,1,0.483536192006787,0.516463807993213,Male
20248,1,1,0.1047766354049805,0.8952233645950195,Female
2593,1,1,0.17258032643133825,0.8274196735686618,Male
13538,0,0,0.9986561629895966,0.0013438370104034412,Female
42764,0,0,0.983604307898899,0.016395692101101065,Male
9618,0,0,0.9798333099950379,0.020166690004962073,Female
14203,0,0,0.9992658314099483,0.0007341685900516928,Female
11638,1,0,0.6569589440236789,0.34304105597632106,Male
2116,0,0,0.8115231769156642,0.1884768230843358,Male
3035,1,1,0.1635121187446481,0.8364878812553519,Male
13897,0,0,0.9956607483741663,0.004339251625833701,Female
9925,0,0,0.7393276219356917,0.2606723780643084,Male
9846,0,0,0.9842842323629212,0.015715767637078878,Male
34342,0,0,0.7183040057265696,0.2816959942734304,Male
32957,1,1,0.2907655777355539,0.7092344222644461,Male
2385,1,1,0.0033338903100272876,0.9966661096899727,Male
23008,1,1,0.43878074889209384,0.5612192511079062,Male
19391,0,0,0.8126147060790447,0.1873852939209553,Male
1900,0,0,0.9721816470666478,0.027818352933352237,Male
15625,0,1,0.2800441866980973,0.7199558133019027,Male
14505,0,0,0.9376854187709783,0.06231458122902162,Female
48017,0,0,0.9992635180959534,0.0007364819040466283,Female
18701,0,0,0.9810303080184388,0.018969691981561138,Male
6522,0,0,0.9871945417871195,0.012805458212880516,Male
7277,0,0,0.7877313675599855,0.21226863244001448,Male
37339,1,1,0.276329998200477,0.723670001799523,Male
24157,0,0,0.901185811899428,0.098814188100572,Male
35845,0,0,0.9439300168461008,0.0560699831538992,Male
13745,0,0,0.9977936916351212,0.0022063083648787805,Male
43036,0,1,0.31138298505366024,0.6886170149463398,Female
47998,0,0,0.919957026449585,0.080042973550415,Male
